id,nc,sent,rank label,rank pred,input,output,time
56,伴郎,伴娘和伴郎人数都是相对应的，邀请了那么多的伴娘，伴郎不一定好找；,,"['32726110554.png', '99985955991.png', '46534022430.png', '19705451896.png', '50138606103.png']","Consider the expression: [伴郎] in the Chinese language, and its meaning in context: [伴娘和伴郎人数都是相对应的，邀请了那么多的伴娘，伴郎不一定好找；]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 2, 4, 3]",0.7929167747497559
57,大局,所以看新区建设，还是要从城镇化发展的大局客观地评价得失。,,"['63741811181.png', '70067563286.png', '35211076979.png', '58619200128.png', '67990223652.png']","Consider the expression: [大局] in the Chinese language, and its meaning in context: [所以看新区建设，还是要从城镇化发展的大局客观地评价得失。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 4, 2]",1.8451969623565674
58,大局,每一个人都要强化和谐意识，进一步增强全局观念和大局意识，,,"['63741811181.png', '35211076979.png', '67990223652.png', '70067563286.png', '58619200128.png']","Consider the expression: [大局] in the Chinese language, and its meaning in context: [每一个人都要强化和谐意识，进一步增强全局观念和大局意识，]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 4, 1, 5]",1.033003568649292
59,黄金生育年龄,由于女性的黄金生育年龄在23～30周岁之间为最佳时期，,,"['42671974211.png', '94590311205.png', '55675296928.png', '96809656906.png', '13964012841.png']","Consider the expression: [黄金生育年龄] in the Chinese language, and its meaning in context: [由于女性的黄金生育年龄在23～30周岁之间为最佳时期，]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 1, 4, 5]",1.0593769550323486
60,黄金生育年龄,"女性黄金生育年龄在25 - 35岁,此时卵子数量多、质量高,胚胎发育潜能好。",,"['94590311205.png', '42671974211.png', '96809656906.png', '13964012841.png', '55675296928.png']","Consider the expression: [黄金生育年龄] in the Chinese language, and its meaning in context: [女性黄金生育年龄在25 - 35岁,此时卵子数量多、质量高,胚胎发育潜能好。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 3, 4, 1]",0.7916111946105957
61,高屋建瓴,但最关键的还是要有高屋建瓴的目标。,,"['83140648741.png', '89253002720.png', '76781677360.png', '46260760960.png', '34090365312.png']","Consider the expression: [高屋建瓴] in the Chinese language, and its meaning in context: [但最关键的还是要有高屋建瓴的目标。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 4, 1]",0.8781423568725586
62,高屋建瓴,开头，形式新颖，别具一格，文字不多，却具有高屋建瓴的气势。,,"['83140648741.png', '89253002720.png', '76781677360.png', '46260760960.png', '34090365312.png']","Consider the expression: [高屋建瓴] in the Chinese language, and its meaning in context: [开头，形式新颖，别具一格，文字不多，却具有高屋建瓴的气势。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 5, 2]",0.7995672225952148
63,黑市,人们担心，黑市规模庞大，令球迷更难以原价买到门票，也破坏了严格的主客场隔离规定，增加安全风险。,,"['34457026645.png', '52983111739.png', '52312161386.png', '69967805441.png', '55681093226.png']","Consider the expression: [黑市] in the Chinese language, and its meaning in context: [人们担心，黑市规模庞大，令球迷更难以原价买到门票，也破坏了严格的主客场隔离规定，增加安全风险。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 1, 2]",0.8463313579559326
64,黑市,但有些人关注的并非足球本身，而是利润。球票已经在知名网站“Merrjep”的黑市上出售了。,,"['34457026645.png', '52983111739.png', '69967805441.png', '52312161386.png', '55681093226.png']","Consider the expression: [黑市] in the Chinese language, and its meaning in context: [但有些人关注的并非足球本身，而是利润。球票已经在知名网站“Merrjep”的黑市上出售了。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 3, 1, 5]",1.0097713470458984
65,黑市,日本政府管制的商品种类越来越多，普通百姓能买到的数量却越来越少，自然而然地，催生了当局所不允许的私自交易，也即“黑市”。,,"['34457026645.png', '52983111739.png', '52312161386.png', '55681093226.png', '69967805441.png']","Consider the expression: [黑市] in the Chinese language, and its meaning in context: [日本政府管制的商品种类越来越多，普通百姓能买到的数量却越来越少，自然而然地，催生了当局所不允许的私自交易，也即“黑市”。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 3, 4, 2]",0.7931170463562012
66,黑市,如果把全世界的黑市归总为一个国家，那么这个“国家”会超过中国，成为仅次于美国的全球第二大经济体。,,"['34457026645.png', '52983111739.png', '69967805441.png', '52312161386.png', '55681093226.png']","Consider the expression: [黑市] in the Chinese language, and its meaning in context: [如果把全世界的黑市归总为一个国家，那么这个“国家”会超过中国，成为仅次于美国的全球第二大经济体。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 5, 2, 4]",1.444871425628662
67,秘密行动,在过去的冷战时期，为了阻止中南美共产化，美国开展了多样且密集的秘密行动。,,"['11188711532.png', '98351288710.png', '43253634012.png', '95188225048.png', '83397031833.png']","Consider the expression: [秘密行动] in the Chinese language, and its meaning in context: [在过去的冷战时期，为了阻止中南美共产化，美国开展了多样且密集的秘密行动。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 3, 1]",0.8794043064117432
68,秘密行动,该媒体无法确定这些秘密行动的影响，也无法确定拜登政府是否保留了这项行动。,,"['11188711532.png', '98351288710.png', '43253634012.png', '95188225048.png', '83397031833.png']","Consider the expression: [秘密行动] in the Chinese language, and its meaning in context: [该媒体无法确定这些秘密行动的影响，也无法确定拜登政府是否保留了这项行动。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 5, 1, 2]",0.772456169128418
69,秘密行动,行动处，是“协调、去除冲突以及评估美国情报界秘密行动的国家主管部门,,"['11188711532.png', '98351288710.png', '43253634012.png', '95188225048.png', '83397031833.png']","Consider the expression: [秘密行动] in the Chinese language, and its meaning in context: [行动处，是“协调、去除冲突以及评估美国情报界秘密行动的国家主管部门]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 5, 4, 2]",0.9242541790008545
70,秘密行动,在迈阿密进行的一项秘密行动导致两人被捕，并查获了50公斤毒品。佛罗里达州的海岸是毒品贩运的关键区域。,,"['11188711532.png', '98351288710.png', '83397031833.png', '95188225048.png', '43253634012.png']","Consider the expression: [秘密行动] in the Chinese language, and its meaning in context: [在迈阿密进行的一项秘密行动导致两人被捕，并查获了50公斤毒品。佛罗里达州的海岸是毒品贩运的关键区域。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 4, 3, 2]",0.8672044277191162
71,互相推诿,政府职能部门不作为，互相推诿，一句话就让百姓跑断腿，该类问题如何应对？,,"['63395425951.png', '29618699566.png', '64315997906.png', '14013898186.png', '30922721891.png']","Consider the expression: [互相推诿] in the Chinese language, and its meaning in context: [政府职能部门不作为，互相推诿，一句话就让百姓跑断腿，该类问题如何应对？]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 2, 4, 3]",1.033822774887085
72,互相推诿,主播、商家、平台三方互相推诿“打太极”，迟迟没有给她一个满意的答复。,,"['29618699566.png', '63395425951.png', '64315997906.png', '14013898186.png', '30922721891.png']","Consider the expression: [互相推诿] in the Chinese language, and its meaning in context: [主播、商家、平台三方互相推诿“打太极”，迟迟没有给她一个满意的答复。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 5, 2]",0.8762297630310059
73,互相推诿,小王和小李都不想干这件事，互相推诿谁去开会。,,"['29618699566.png', '63395425951.png', '64315997906.png', '30922721891.png', '14013898186.png']","Consider the expression: [互相推诿] in the Chinese language, and its meaning in context: [小王和小李都不想干这件事，互相推诿谁去开会。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 4, 1, 5]",0.8451547622680664
74,互相推诿,面对突发情况，他们互相推诿，不愿意先出手帮忙。,,"['29618699566.png', '63395425951.png', '64315997906.png', '30922721891.png', '14013898186.png']","Consider the expression: [互相推诿] in the Chinese language, and its meaning in context: [面对突发情况，他们互相推诿，不愿意先出手帮忙。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 5, 3]",0.8837411403656006
75,菩萨心肠,没有神仙手眼、英雄肝胆就驾驭不好药物；没有儿女性情、菩萨心肠就叩不开医者之门,,"['41755593497.png', '60751499134.png', '20919581630.png', '81950799313.png', '67058282031.png']","Consider the expression: [菩萨心肠] in the Chinese language, and its meaning in context: [没有神仙手眼、英雄肝胆就驾驭不好药物；没有儿女性情、菩萨心肠就叩不开医者之门]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 3, 5]",0.8464210033416748
76,菩萨心肠,大家都知道她这个人是菩萨心肠，一见别人落泪心就软了。,,"['41755593497.png', '60751499134.png', '81950799313.png', '20919581630.png', '67058282031.png']","Consider the expression: [菩萨心肠] in the Chinese language, and its meaning in context: [大家都知道她这个人是菩萨心肠，一见别人落泪心就软了。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 5, 3, 2]",0.9855597019195557
77,死胡同,这种想法似乎只会将我们引入死胡同。,,"['21888824781.png', '92675110697.png', '56904263597.png', '47730804870.png', '63992868407.png']","Consider the expression: [死胡同] in the Chinese language, and its meaning in context: [这种想法似乎只会将我们引入死胡同。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 3, 2]",0.8381516933441162
78,死胡同,他的理论使他进了死胡同。,,"['56904263597.png', '92675110697.png', '21888824781.png', '63992868407.png', '47730804870.png']","Consider the expression: [死胡同] in the Chinese language, and its meaning in context: [他的理论使他进了死胡同。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 4, 2]",2.460535764694214
79,死胡同,前面是条死胡同，无路可通了。,,"['92675110697.png', '21888824781.png', '56904263597.png', '63992868407.png', '47730804870.png']","Consider the expression: [死胡同] in the Chinese language, and its meaning in context: [前面是条死胡同，无路可通了。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 3, 1]",1.0444772243499756
80,死胡同,他家住在死胡同的底端，进出不是很方便。,,"['21888824781.png', '92675110697.png', '63992868407.png', '56904263597.png', '47730804870.png']","Consider the expression: [死胡同] in the Chinese language, and its meaning in context: [他家住在死胡同的底端，进出不是很方便。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 1, 2]",0.9949462413787842
81,贵族血统,当一辆车比养一匹马还便宜的时候，所谓的“贵族血统”就成了一个笑话。,,"['84298469539.png', '33692363996.png', '52941324175.png', '62817166096.png', '70317057163.png']","Consider the expression: [贵族血统] in the Chinese language, and its meaning in context: [当一辆车比养一匹马还便宜的时候，所谓的“贵族血统”就成了一个笑话。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 4, 1, 5]",0.9972259998321533
82,贵族血统,贵族血统沦落凡间？9分钟揭秘荣威从“英伦贵族”到自主品牌的沉浮之路,,"['84298469539.png', '33692363996.png', '62817166096.png', '52941324175.png', '70317057163.png']","Consider the expression: [贵族血统] in the Chinese language, and its meaning in context: [贵族血统沦落凡间？9分钟揭秘荣威从“英伦贵族”到自主品牌的沉浮之路]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 4, 2, 5]",0.841998815536499
83,贵族血统,一名出身英国名门、拥有贵族血统的37岁母亲，与她的丈夫最近被判处“严重过失导致婴孩死亡”罪名成立。,,"['84298469539.png', '33692363996.png', '62817166096.png', '52941324175.png', '70317057163.png']","Consider the expression: [贵族血统] in the Chinese language, and its meaning in context: [一名出身英国名门、拥有贵族血统的37岁母亲，与她的丈夫最近被判处“严重过失导致婴孩死亡”罪名成立。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 2, 1]",1.7510061264038086
84,贵族血统,王姓多半有贵族血统,,"['84298469539.png', '33692363996.png', '62817166096.png', '52941324175.png', '70317057163.png']","Consider the expression: [贵族血统] in the Chinese language, and its meaning in context: [王姓多半有贵族血统]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 4, 5]",0.7660059928894043
85,蓝图,“十四五”主要目标任务即将胜利完成，“十五五”时期发展蓝图已然擘画。,,"['49679618064.png', '57680564361.png', '62998003494.png', '33669684141.png', '16011893767.png']","Consider the expression: [蓝图] in the Chinese language, and its meaning in context: [“十四五”主要目标任务即将胜利完成，“十五五”时期发展蓝图已然擘画。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 5, 2]",0.8471746444702148
86,蓝图,全会审议通过《中共中央关于制定国民经济和社会发展第十五个五年规划的建议》（以下简称《建议》），为“十五五”时期中国的发展擘画了蓝图。,,"['62998003494.png', '57680564361.png', '49679618064.png', '16011893767.png', '33669684141.png']","Consider the expression: [蓝图] in the Chinese language, and its meaning in context: [全会审议通过《中共中央关于制定国民经济和社会发展第十五个五年规划的建议》（以下简称《建议》），为“十五五”时期中国的发展擘画了蓝图。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 2, 4, 3]",0.9677860736846924
87,蓝图,在建筑工地、制造工厂或任何需要蓝图的工作中，图纸是项目在纸上的愿景，并结合了尽可能多的细节。,,"['62998003494.png', '49679618064.png', '57680564361.png', '33669684141.png', '16011893767.png']","Consider the expression: [蓝图] in the Chinese language, and its meaning in context: [在建筑工地、制造工厂或任何需要蓝图的工作中，图纸是项目在纸上的愿景，并结合了尽可能多的细节。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 5, 4]",0.7982759475708008
88,蓝图,阅读蓝图的重要性怎么强调都不为过，因为它是设计师、工程师、承包商和项目相关人员之间重要的沟通工具。,,"['62998003494.png', '33669684141.png', '57680564361.png', '49679618064.png', '16011893767.png']","Consider the expression: [蓝图] in the Chinese language, and its meaning in context: [阅读蓝图的重要性怎么强调都不为过，因为它是设计师、工程师、承包商和项目相关人员之间重要的沟通工具。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 2, 1]",0.8497591018676758
89,售票处,只需带着您的订单号到车站的售票处即可。,,"['15526113624.png', '52341276245.png', '34803822721.png', '72074217009.png', '10786598161.png']","Consider the expression: [售票处] in the Chinese language, and its meaning in context: [只需带着您的订单号到车站的售票处即可。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 4, 2]",1.0323357582092285
90,售票处,在售票处附近有公告说明火车到站及出站的时刻。,,"['52341276245.png', '15526113624.png', '34803822721.png', '10786598161.png', '72074217009.png']","Consider the expression: [售票处] in the Chinese language, and its meaning in context: [在售票处附近有公告说明火车到站及出站的时刻。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 4, 5, 2]",0.838935136795044
91,孔雀东南飞,“孔雀东南飞”困境加剧 西部高校如何留住人才,,"['96790065579.png', '97332761221.png', '20109023758.png', '93151689566.png', '82595475312.png']","Consider the expression: [孔雀东南飞] in the Chinese language, and its meaning in context: [“孔雀东南飞”困境加剧 西部高校如何留住人才]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 5, 2]",0.899688720703125
92,孔雀东南飞,中国人口流动的孔雀东南飞现象仍在持续。,,"['96790065579.png', '97332761221.png', '20109023758.png', '82595475312.png', '93151689566.png']","Consider the expression: [孔雀东南飞] in the Chinese language, and its meaning in context: [中国人口流动的孔雀东南飞现象仍在持续。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 5, 3, 1]",1.940086841583252
93,孔雀东南飞,孔雀东南飞，五里一徘徊。,,"['96790065579.png', '97332761221.png', '20109023758.png', '82595475312.png', '93151689566.png']","Consider the expression: [孔雀东南飞] in the Chinese language, and its meaning in context: [孔雀东南飞，五里一徘徊。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 4, 3]",0.7995452880859375
94,孔雀东南飞,《孔雀东南飞》主要记叙了刘兰芝嫁到焦家为焦母不容而被遣回娘家，兄逼其改嫁。,,"['97332761221.png', '96790065579.png', '20109023758.png', '82595475312.png', '93151689566.png']","Consider the expression: [孔雀东南飞] in the Chinese language, and its meaning in context: [《孔雀东南飞》主要记叙了刘兰芝嫁到焦家为焦母不容而被遣回娘家，兄逼其改嫁。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 4, 3]",1.277818202972412
95,难于登天,当年技术不发达，要用血肉之躯“一锹一筐、肩挑背扛，开山劈岭、修堤筑坝”建设这样的工程，可谓是“难于登天”。,,"['64821226429.png', '18227071789.png', '53685009851.png', '97259135133.png', '75065900579.png']","Consider the expression: [难于登天] in the Chinese language, and its meaning in context: [当年技术不发达，要用血肉之躯“一锹一筐、肩挑背扛，开山劈岭、修堤筑坝”建设这样的工程，可谓是“难于登天”。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 1, 5, 4]",1.062509298324585
96,难于登天,对很多人来说，这三件事中的每一件都是难于登天，而王永志却一路披荆斩棘，开创出中国人为之自豪的壮丽事业。,,"['18227071789.png', '64821226429.png', '53685009851.png', '75065900579.png', '97259135133.png']","Consider the expression: [难于登天] in the Chinese language, and its meaning in context: [对很多人来说，这三件事中的每一件都是难于登天，而王永志却一路披荆斩棘，开创出中国人为之自豪的壮丽事业。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 5, 4, 1]",0.7769749164581299
97,脑筋急转弯,让垃圾分类真正落地，少不了因地制宜苦干巧干，少不了头脑风暴脑筋急转弯。,,"['90737209356.png', '93742736527.png', '11715827024.png', '35386941627.png', '42265613853.png']","Consider the expression: [脑筋急转弯] in the Chinese language, and its meaning in context: [让垃圾分类真正落地，少不了因地制宜苦干巧干，少不了头脑风暴脑筋急转弯。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 2, 1, 5]",1.03043794631958
98,脑筋急转弯,另一件垃圾分类“脑筋急转弯”，效果倒是已经立竿见影了。,,"['90737209356.png', '93742736527.png', '35386941627.png', '11715827024.png', '42265613853.png']","Consider the expression: [脑筋急转弯] in the Chinese language, and its meaning in context: [另一件垃圾分类“脑筋急转弯”，效果倒是已经立竿见影了。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 4, 5]",1.0220844745635986
99,脑筋急转弯,脑筋急转弯是一种智力游戏，通常通过问一些出乎意料的问题，来考验人们的思维逻辑和应变能力。,,"['93742736527.png', '90737209356.png', '11715827024.png', '35386941627.png', '42265613853.png']","Consider the expression: [脑筋急转弯] in the Chinese language, and its meaning in context: [脑筋急转弯是一种智力游戏，通常通过问一些出乎意料的问题，来考验人们的思维逻辑和应变能力。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 5, 1, 4]",0.8796114921569824
100,脑筋急转弯,脑筋急转弯不仅可以锻炼人们的思维逻辑能力，还可以提高人们的反应能力，帮助人们挑战传统思维框架，培养创新精神。,,"['93742736527.png', '90737209356.png', '11715827024.png', '35386941627.png', '42265613853.png']","Consider the expression: [脑筋急转弯] in the Chinese language, and its meaning in context: [脑筋急转弯不仅可以锻炼人们的思维逻辑能力，还可以提高人们的反应能力，帮助人们挑战传统思维框架，培养创新精神。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 2, 1]",0.8465352058410645
101,厚颜无耻,我从未见过有如此厚颜无耻之人！,,"['82495885984.png', '45573532692.png', '11408847180.png', '83539424221.png', '31474743967.png']","Consider the expression: [厚颜无耻] in the Chinese language, and its meaning in context: [我从未见过有如此厚颜无耻之人！]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 3, 2]",0.8523917198181152
102,厚颜无耻,这简直是厚颜无耻和无礼的行径。,,"['11408847180.png', '82495885984.png', '45573532692.png', '83539424221.png', '31474743967.png']","Consider the expression: [厚颜无耻] in the Chinese language, and its meaning in context: [这简直是厚颜无耻和无礼的行径。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 4, 3]",0.818681001663208
103,敲门砖,须知人生数百年，真正的学校教育经历不过短短十几二十年，不能让学历这块“敲门砖”变成厚厚的“石头”，堵住了人生的道路。,,"['88689317483.png', '49258537986.png', '79800671780.png', '63640174256.png', '16892855894.png']","Consider the expression: [敲门砖] in the Chinese language, and its meaning in context: [须知人生数百年，真正的学校教育经历不过短短十几二十年，不能让学历这块“敲门砖”变成厚厚的“石头”，堵住了人生的道路。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 1, 3]",0.8751659393310547
104,敲门砖,得志诸公，目不睹坟典，不过少年持敲门砖，猎取功名，门既开，则弃去。,,"['49258537986.png', '88689317483.png', '63640174256.png', '79800671780.png', '16892855894.png']","Consider the expression: [敲门砖] in the Chinese language, and its meaning in context: [得志诸公，目不睹坟典，不过少年持敲门砖，猎取功名，门既开，则弃去。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 1, 4, 5]",0.8593258857727051
105,敲门砖,他随手拾起一块砖，在木门上轻轻敲了两下，作为敲门砖提醒屋内的人。,,"['88689317483.png', '79800671780.png', '49258537986.png', '63640174256.png', '16892855894.png']","Consider the expression: [敲门砖] in the Chinese language, and its meaning in context: [他随手拾起一块砖，在木门上轻轻敲了两下，作为敲门砖提醒屋内的人。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 4, 3, 2]",0.8712821006774902
106,敲门砖,村口那家老屋年久失修，门上没装门环，来客常随手找块敲门砖拍几下，屋里人就知道有人来了。,,"['88689317483.png', '79800671780.png', '49258537986.png', '63640174256.png', '16892855894.png']","Consider the expression: [敲门砖] in the Chinese language, and its meaning in context: [村口那家老屋年久失修，门上没装门环，来客常随手找块敲门砖拍几下，屋里人就知道有人来了。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 3, 1]",0.9638230800628662
107,碰壁,碰壁，是因为你眼中只有自己。,,"['11260896399.png', '97257301279.png', '95539174273.png', '95673327900.png', '60641193140.png']","Consider the expression: [碰壁] in the Chinese language, and its meaning in context: [碰壁，是因为你眼中只有自己。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 5, 2, 3]",1.8783292770385742
108,碰壁,唱衰中国，只会在事实面前反复碰壁,,"['95539174273.png', '97257301279.png', '11260896399.png', '60641193140.png', '95673327900.png']","Consider the expression: [碰壁] in the Chinese language, and its meaning in context: [唱衰中国，只会在事实面前反复碰壁]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 4, 2]",0.8560378551483154
109,碰壁,你想，四周黑洞洞的，还不容易碰壁么？,,"['11260896399.png', '95539174273.png', '97257301279.png', '95673327900.png', '60641193140.png']","Consider the expression: [碰壁] in the Chinese language, and its meaning in context: [你想，四周黑洞洞的，还不容易碰壁么？]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 1, 2]",0.9984433650970459
110,碰壁,你怎么会碰壁呢？是不是走路不小心？,,"['11260896399.png', '97257301279.png', '95539174273.png', '95673327900.png', '60641193140.png']","Consider the expression: [碰壁] in the Chinese language, and its meaning in context: [你怎么会碰壁呢？是不是走路不小心？]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 4, 1, 2]",2.4924213886260986
