id,nc,sent,rank label,rank pred,input,output,time
48,bjørnemarked,"Størsteparten av investeringsbransjen greier ikke å se at vi er fanget i et strukturelt bjørnemarked, og er på vei inn i andre akt, skriver Edwards.",,"['25165759473.png', '43307722378.png', '58454923550.png', '29460596835.png', '48409142026.png']","Consider the expression: [bjørnemarked] in the Norwegian language, and its meaning in context: [Størsteparten av investeringsbransjen greier ikke å se at vi er fanget i et strukturelt bjørnemarked, og er på vei inn i andre akt, skriver Edwards.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 2, 5, 3]",0.9556365013122559
49,bjørnemarked,Hvorfor skal man ikke ta risiko når selv en global pandemi med flere hundre tusen døde og en ødelagt økonomi ikke er tilstrekkelig til å starte et skikkelig bjørnemarked?,,"['43307722378.png', '25165759473.png', '58454923550.png', '29460596835.png', '48409142026.png']","Consider the expression: [bjørnemarked] in the Norwegian language, and its meaning in context: [Hvorfor skal man ikke ta risiko når selv en global pandemi med flere hundre tusen døde og en ødelagt økonomi ikke er tilstrekkelig til å starte et skikkelig bjørnemarked?]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 3, 2]",0.7787089347839355
50,bjørnemarked,I den lille landsbyen finner du et bjørnemarked med mange typer bjørn fra omkring hele verden.,,"['58454923550.png', '48409142026.png', '29460596835.png', '25165759473.png', '43307722378.png']","Consider the expression: [bjørnemarked] in the Norwegian language, and its meaning in context: [I den lille landsbyen finner du et bjørnemarked med mange typer bjørn fra omkring hele verden.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",0.7754948139190674
51,bjørnemarked,"Da Gullhår kom frem til det lille huset, var bjørnefamilien på vei hjem fra bjørnemarkedet.",,"['48409142026.png', '58454923550.png', '29460596835.png', '43307722378.png', '25165759473.png']","Consider the expression: [bjørnemarked] in the Norwegian language, and its meaning in context: [Da Gullhår kom frem til det lille huset, var bjørnefamilien på vei hjem fra bjørnemarkedet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 5, 1, 4]",0.7717502117156982
52,skjønnhetssøvn,"Før hun faller i sin hundre år lange skjønnhetssøvn, får prinsesse Aurora - Tornerose - danse med alle de kjekke guttene på slottsballet.",,"['49273554015.png', '67653090813.png', '27299473186.png', '96685289565.png', '95471583921.png']","Consider the expression: [skjønnhetssøvn] in the Norwegian language, and its meaning in context: [Før hun faller i sin hundre år lange skjønnhetssøvn, får prinsesse Aurora - Tornerose - danse med alle de kjekke guttene på slottsballet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 1, 2]",0.8995463848114014
53,skjønnhetssøvn,"I natt er det sommertid, og da skal klokka stilles igjen, og vi går dermed glipp av en times skjønnhetssøvn",,"['67653090813.png', '27299473186.png', '49273554015.png', '96685289565.png', '95471583921.png']","Consider the expression: [skjønnhetssøvn] in the Norwegian language, and its meaning in context: [I natt er det sommertid, og da skal klokka stilles igjen, og vi går dermed glipp av en times skjønnhetssøvn]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 3, 4, 1]",1.461418628692627
54,skjønnhetssøvn,Eventyret beskriver en skjønnhetssøvn så dyp at hun våkner med hår som glinser som gull.,,"['49273554015.png', '67653090813.png', '27299473186.png', '95471583921.png', '96685289565.png']","Consider the expression: [skjønnhetssøvn] in the Norwegian language, and its meaning in context: [Eventyret beskriver en skjønnhetssøvn så dyp at hun våkner med hår som glinser som gull.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 5, 1, 3]",0.849999189376831
55,skjønnhetssøvn,I testen skulle deltakerne gjennom en åtte timers skjønnhetssøvn mens forskerne målte hudens reaksjoner.,,"['27299473186.png', '67653090813.png', '49273554015.png', '96685289565.png', '95471583921.png']","Consider the expression: [skjønnhetssøvn] in the Norwegian language, and its meaning in context: [I testen skulle deltakerne gjennom en åtte timers skjønnhetssøvn mens forskerne målte hudens reaksjoner.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 1, 4, 5]",1.0090155601501465
56,lek og moro,"Å være barnebokforfatter i Norge er ikke bare lek og moro, mener Bjørn Arild Ersland, som har erfart at mange forlag har en tendens til å gjemme barnebøker i serier i stedet for å vise dem fram som individualle utgivelser.",,"['89163957053.png', '46573569005.png', '51285612180.png', '69241410221.png', '46494898668.png']","Consider the expression: [lek og moro] in the Norwegian language, and its meaning in context: [Å være barnebokforfatter i Norge er ikke bare lek og moro, mener Bjørn Arild Ersland, som har erfart at mange forlag har en tendens til å gjemme barnebøker i serier i stedet for å vise dem fram som individualle utgivelser.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",1.0052309036254883
57,lek og moro,"Etterulykken var jeg klar på at jeg skulle på ski igjen, men plutselig var det ikke bare lek og moro.",,"['51285612180.png', '46573569005.png', '89163957053.png', '69241410221.png', '46494898668.png']","Consider the expression: [lek og moro] in the Norwegian language, and its meaning in context: [Etterulykken var jeg klar på at jeg skulle på ski igjen, men plutselig var det ikke bare lek og moro.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 5, 4, 1]",0.8564212322235107
58,lek og moro,"For å redusere presset på de aller yngste i skolen, er det bare lek og moro som står på pensum i klassen til Nora.",,"['51285612180.png', '46573569005.png', '89163957053.png', '69241410221.png', '46494898668.png']","Consider the expression: [lek og moro] in the Norwegian language, and its meaning in context: [For å redusere presset på de aller yngste i skolen, er det bare lek og moro som står på pensum i klassen til Nora.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 1, 4, 5]",2.0955357551574707
59,lek og moro,"Når du melder de yngste opp i idrett, er det bare lek og moro, men dette går over til alvor og hardt press lenge før de er ferdige på barneskolen.",,"['51285612180.png', '46573569005.png', '89163957053.png', '69241410221.png', '46494898668.png']","Consider the expression: [lek og moro] in the Norwegian language, and its meaning in context: [Når du melder de yngste opp i idrett, er det bare lek og moro, men dette går over til alvor og hardt press lenge før de er ferdige på barneskolen.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 1, 3]",0.95009446144104
60,det store bildet,Samset påpeker at vi i det store bildet kjenner havet dårlig og at det er vanskelig å forutsi hvor stor effekt disse endringene har på økosystemet i havet.,,"['65690047842.png', '50037588806.png', '70068549529.png', '22448625790.png', '55459158434.png']","Consider the expression: [det store bildet] in the Norwegian language, and its meaning in context: [Samset påpeker at vi i det store bildet kjenner havet dårlig og at det er vanskelig å forutsi hvor stor effekt disse endringene har på økosystemet i havet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 4, 5]",0.9532818794250488
61,det store bildet,"Framstillingen inneholdt enkelte feil, hvor de ikke hadde særlig betydning for det store bildet , men statistikkfeilene bidro til å gi klimaskeptikerne bensin nok til at det fortsatt i dag er høy temperatur i klimadebatten.",,"['70068549529.png', '65690047842.png', '50037588806.png', '22448625790.png', '55459158434.png']","Consider the expression: [det store bildet] in the Norwegian language, and its meaning in context: [Framstillingen inneholdt enkelte feil, hvor de ikke hadde særlig betydning for det store bildet , men statistikkfeilene bidro til å gi klimaskeptikerne bensin nok til at det fortsatt i dag er høy temperatur i klimadebatten.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 3, 2]",1.1961755752563477
62,det store bildet,Magnus så nøye på det store bildet som hang i inngangspartiet til besteforeldrene sitt hus.,,"['22448625790.png', '70068549529.png', '55459158434.png', '65690047842.png', '50037588806.png']","Consider the expression: [det store bildet] in the Norwegian language, and its meaning in context: [Magnus så nøye på det store bildet som hang i inngangspartiet til besteforeldrene sitt hus.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 4, 2, 5]",2.7036972045898438
63,det store bildet,Det store bildet på flyplassen skulle illustrere alle opplevelsene man går glipp av om man bare blir sittende hjemme hele livet.,,"['65690047842.png', '70068549529.png', '22448625790.png', '50037588806.png', '55459158434.png']","Consider the expression: [det store bildet] in the Norwegian language, and its meaning in context: [Det store bildet på flyplassen skulle illustrere alle opplevelsene man går glipp av om man bare blir sittende hjemme hele livet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 2, 3, 5]",1.3937129974365234
64,biologiske klokke,"Eggenes holdbarhet og antall egg er det kritiske punktet i kvinnens biologi, som gjør at hun, og ikke han, er den som har en tikkende biologisk klokke.",,"['38497791468.png', '92633138087.png', '26474713859.png', '37724689282.png', '26603031857.png']","Consider the expression: [biologiske klokke] in the Norwegian language, and its meaning in context: [Eggenes holdbarhet og antall egg er det kritiske punktet i kvinnens biologi, som gjør at hun, og ikke han, er den som har en tikkende biologisk klokke.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 3, 4]",0.8918416500091553
65,biologiske klokke,"Muligheten til å fryse egne ubefruktede egg i optimal alder, for fremtidig bruk dersom behovet skulle oppstå, lar kvinner fristille seg fra egen biologisk klokke for en periode.",,"['26474713859.png', '38497791468.png', '92633138087.png', '26603031857.png', '37724689282.png']","Consider the expression: [biologiske klokke] in the Norwegian language, and its meaning in context: [Muligheten til å fryse egne ubefruktede egg i optimal alder, for fremtidig bruk dersom behovet skulle oppstå, lar kvinner fristille seg fra egen biologisk klokke for en periode.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 3, 4]",0.9241487979888916
66,biologiske klokke,"Selv om Frankenstein er mest kjent for sine monstre, har han også vist kreativitet på andre områder, slik som da han lagde en biologisk klokke av et hjerte, hvor hjerte- og klokkeslagene samsvarer.",,"['92633138087.png', '38497791468.png', '26474713859.png', '26603031857.png', '37724689282.png']","Consider the expression: [biologiske klokke] in the Norwegian language, and its meaning in context: [Selv om Frankenstein er mest kjent for sine monstre, har han også vist kreativitet på andre områder, slik som da han lagde en biologisk klokke av et hjerte, hvor hjerte- og klokkeslagene samsvarer.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 5, 1, 3]",0.7152647972106934
67,biologiske klokke,"Menneskene la seg ned på bakken i formasjon og dannet på den måten et solur, en slags biologisk klokke.",,"['92633138087.png', '26474713859.png', '38497791468.png', '37724689282.png', '26603031857.png']","Consider the expression: [biologiske klokke] in the Norwegian language, and its meaning in context: [Menneskene la seg ned på bakken i formasjon og dannet på den måten et solur, en slags biologisk klokke.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 3, 1, 4]",1.709094762802124
68,fugleperspektiv,"Torbjørn Færøvik tar oss i årets bok med til India med fugleperspektiv, der det trengs, og skildrer skjebner fra rennestinen med en innlevelse the fleste reportere har mye å lære av.",,"['88501266185.png', '40911918118.png', '41803586781.png', '38193732825.png', '89208960186.png']","Consider the expression: [fugleperspektiv] in the Norwegian language, and its meaning in context: [Torbjørn Færøvik tar oss i årets bok med til India med fugleperspektiv, der det trengs, og skildrer skjebner fra rennestinen med en innlevelse the fleste reportere har mye å lære av.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 3, 1]",0.8798229694366455
69,fugleperspektiv,"Vi må få litt avstand til sakene, betrakte problemene fra fugleperspektiv, sa Leifern til Harrry Tartar.",,"['88501266185.png', '41803586781.png', '40911918118.png', '38193732825.png', '89208960186.png']","Consider the expression: [fugleperspektiv] in the Norwegian language, and its meaning in context: [Vi må få litt avstand til sakene, betrakte problemene fra fugleperspektiv, sa Leifern til Harrry Tartar.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",0.9848883152008057
70,fugleperspektiv,Awacs-flyene gir militære strateger et fugleperspektiv som bakkestasjoner ikke kan gi.,,"['38193732825.png', '88501266185.png', '40911918118.png', '41803586781.png', '89208960186.png']","Consider the expression: [fugleperspektiv] in the Norwegian language, and its meaning in context: [Awacs-flyene gir militære strateger et fugleperspektiv som bakkestasjoner ikke kan gi.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 1, 2]",0.7177481651306152
71,fugleperspektiv,Gjennom Haltdalen går toget høyt oppe i lia og vi kan se elva og riksveien i skikkelig fugleperspektiv.,,"['88501266185.png', '41803586781.png', '40911918118.png', '89208960186.png', '38193732825.png']","Consider the expression: [fugleperspektiv] in the Norwegian language, and its meaning in context: [Gjennom Haltdalen går toget høyt oppe i lia og vi kan se elva og riksveien i skikkelig fugleperspektiv.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",1.4787251949310303
72,svartebørsen,"Selecta har ifølge rapporten også kjøpt soyabønner av produsenter som er anklaget for å bruke illegale sprøytemidler kjøpt på svartebørsen, og som er under etterforsking for miljøkriminalitet.",,"['81073836056.png', '99078410869.png', '69998491021.png', '29426965053.png', '16429038534.png']","Consider the expression: [svartebørsen] in the Norwegian language, and its meaning in context: [Selecta har ifølge rapporten også kjøpt soyabønner av produsenter som er anklaget for å bruke illegale sprøytemidler kjøpt på svartebørsen, og som er under etterforsking for miljøkriminalitet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 4, 3, 5]",0.994774341583252
73,svartebørsen,"Er du i London i fotballsesongen, er mulighetene mange, selv om det kan være vanskelig å fange billetter annet enn på svartebørsen utenfor Premier League-arenaene.",,"['81073836056.png', '99078410869.png', '16429038534.png', '69998491021.png', '29426965053.png']","Consider the expression: [svartebørsen] in the Norwegian language, and its meaning in context: [Er du i London i fotballsesongen, er mulighetene mange, selv om det kan være vanskelig å fange billetter annet enn på svartebørsen utenfor Premier League-arenaene.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 2, 1]",1.336430311203003
74,svartebørsen,"Av hele den store våpenkolleksjonen hans var nok svartebørsen favoritten - en tung, svart hagle han hadde arvet fra bestefaren.",,"['81073836056.png', '99078410869.png', '69998491021.png', '29426965053.png', '16429038534.png']","Consider the expression: [svartebørsen] in the Norwegian language, and its meaning in context: [Av hele den store våpenkolleksjonen hans var nok svartebørsen favoritten - en tung, svart hagle han hadde arvet fra bestefaren.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 2, 4]",1.0732455253601074
75,svartebørsen,"På museet sto en modell av den gamle svartebørsen, et kompakt bygg med kullsvarte søyler og vinduer som glinset som obsidian.",,"['81073836056.png', '69998491021.png', '29426965053.png', '99078410869.png', '16429038534.png']","Consider the expression: [svartebørsen] in the Norwegian language, and its meaning in context: [På museet sto en modell av den gamle svartebørsen, et kompakt bygg med kullsvarte søyler og vinduer som glinset som obsidian.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 1, 5, 3]",1.03952956199646
76,sort får,Men hvordan skal partiet legitimere det å felle ett sort får for korrupsjon når det stilles så mange spørsmål om de lederne som fortsatt sitter ved makten?,,"['71277120740.png', '82898414223.png', '79146311543.png', '54723147417.png', '76619530853.png']","Consider the expression: [sort får] in the Norwegian language, and its meaning in context: [Men hvordan skal partiet legitimere det å felle ett sort får for korrupsjon når det stilles så mange spørsmål om de lederne som fortsatt sitter ved makten?]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 2, 5]",1.5795679092407227
77,sort får,Den danske midtbanestjernen Christian Eriksen er lettet over å være på plass i Inter etter et halvt år som sort får i Tottenham.,,"['71277120740.png', '82898414223.png', '79146311543.png', '54723147417.png', '76619530853.png']","Consider the expression: [sort får] in the Norwegian language, and its meaning in context: [Den danske midtbanestjernen Christian Eriksen er lettet over å være på plass i Inter etter et halvt år som sort får i Tottenham.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 2, 5]",1.3855857849121094
78,sort får,Garn av grå ullblanding fra nordnorske sorte får og hvit ull fra sauene på Røst.,,"['71277120740.png', '82898414223.png', '76619530853.png', '79146311543.png', '54723147417.png']","Consider the expression: [sort får] in the Norwegian language, and its meaning in context: [Garn av grå ullblanding fra nordnorske sorte får og hvit ull fra sauene på Røst.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",1.0348141193389893
79,sort får,På toppen av haugen sto en grupppe sorte får og varmet seg i dagens siste solstråler.,,"['71277120740.png', '82898414223.png', '76619530853.png', '79146311543.png', '54723147417.png']","Consider the expression: [sort får] in the Norwegian language, and its meaning in context: [På toppen av haugen sto en grupppe sorte får og varmet seg i dagens siste solstråler.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 1, 5, 4]",1.0875308513641357
80,bløthjertet,"Det danske samfunnet skal ikke være bløthjertet mot gjerningsmannen som har skutt mot Hedegaard, sier han.",,"['21260812843.png', '35647120934.png', '68635158140.png', '97858383562.png', '10962771327.png']","Consider the expression: [bløthjertet] in the Norwegian language, and its meaning in context: [Det danske samfunnet skal ikke være bløthjertet mot gjerningsmannen som har skutt mot Hedegaard, sier han.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 4, 1, 2]",0.7748391628265381
81,bløthjertet,"Cornelia har bursdag i dag - 5 år er hun i dag, og jeg blir bløthjertet ved å tenke tilbake, og må få si jeg er stolt over å være mamma til det utrolige vakre menneske hun har blitt.",,"['21260812843.png', '35647120934.png', '97858383562.png', '68635158140.png', '10962771327.png']","Consider the expression: [bløthjertet] in the Norwegian language, and its meaning in context: [Cornelia har bursdag i dag - 5 år er hun i dag, og jeg blir bløthjertet ved å tenke tilbake, og må få si jeg er stolt over å være mamma til det utrolige vakre menneske hun har blitt.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 3, 4, 1]",0.8271677494049072
82,bløthjertet,"I godteposen han fikk på Halloween, lå det masse smågodt som lignet på kroppsdeler - blant annet et bløthjertet marshmallows-hjerte og en steinhard øye-drops.",,"['35647120934.png', '21260812843.png', '68635158140.png', '10962771327.png', '97858383562.png']","Consider the expression: [bløthjertet] in the Norwegian language, and its meaning in context: [I godteposen han fikk på Halloween, lå det masse smågodt som lignet på kroppsdeler - blant annet et bløthjertet marshmallows-hjerte og en steinhard øye-drops.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 4, 5]",1.027115821838379
83,bløthjertet,I skrekkfilmen åpnet monsteret brystkassen og trakk ut et bløthjertet hjerte som pulserte som en geléklump i hånden hans.,,"['35647120934.png', '21260812843.png', '68635158140.png', '97858383562.png', '10962771327.png']","Consider the expression: [bløthjertet] in the Norwegian language, and its meaning in context: [I skrekkfilmen åpnet monsteret brystkassen og trakk ut et bløthjertet hjerte som pulserte som en geléklump i hånden hans.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 2, 5, 4]",0.9401450157165527
84,blått blod,"Ifølge japansk lovgivning mister kongelige sin tittel dersom de gifter seg med en borgerlig, og siden Kuroda ikke har snev av blått blod i sine årer, er dermed Sayako ikke lenger prinsesse, kun fru Kuroda.",,"['86811723786.png', '17181497343.png', '66941356132.png', '82161921847.png', '27105744687.png']","Consider the expression: [blått blod] in the Norwegian language, and its meaning in context: [Ifølge japansk lovgivning mister kongelige sin tittel dersom de gifter seg med en borgerlig, og siden Kuroda ikke har snev av blått blod i sine årer, er dermed Sayako ikke lenger prinsesse, kun fru Kuroda.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 3, 5, 1]",0.8008041381835938
85,blått blod,"Da Juan Carlos i sin tid giftet seg, valgte han Sofia, en gresk prinsesse av blått blod.",,"['86811723786.png', '17181497343.png', '82161921847.png', '66941356132.png', '27105744687.png']","Consider the expression: [blått blod] in the Norwegian language, and its meaning in context: [Da Juan Carlos i sin tid giftet seg, valgte han Sofia, en gresk prinsesse av blått blod.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 5, 3, 1]",1.4566655158996582
86,blått blod,"David velger i så tilfelle å bli forvandlet til en hummer, siden de angivelig kan bli hundre år gamle, har blått blod og er fruktbare hele livet",,"['82161921847.png', '27105744687.png', '86811723786.png', '17181497343.png', '66941356132.png']","Consider the expression: [blått blod] in the Norwegian language, and its meaning in context: [David velger i så tilfelle å bli forvandlet til en hummer, siden de angivelig kan bli hundre år gamle, har blått blod og er fruktbare hele livet]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 2, 4]",0.7845330238342285
87,blått blod,"Lille Ola var forvirret da han kuttet fingeren og blått blod ikke strømmet ut, siden blodårene hans er blå.",,"['66941356132.png', '82161921847.png', '86811723786.png', '17181497343.png', '27105744687.png']","Consider the expression: [blått blod] in the Norwegian language, and its meaning in context: [Lille Ola var forvirret da han kuttet fingeren og blått blod ikke strømmet ut, siden blodårene hans er blå.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 5, 2, 1]",2.9143404960632324
88,hjerneflukt,"Der er ingen tvil om at det foregår en hjerneflukt fra Bergen til spesielt Oslo, når nye tall fra NHH viser at 70 prosent av alle NHH-studenter søker lykken i Oslo, mens tallene nesten er like høye for nyutdannede jurister.",,"['22597318277.png', '11005675376.png', '12430052930.png', '84171329036.png', '10716113216.png']","Consider the expression: [hjerneflukt] in the Norwegian language, and its meaning in context: [Der er ingen tvil om at det foregår en hjerneflukt fra Bergen til spesielt Oslo, når nye tall fra NHH viser at 70 prosent av alle NHH-studenter søker lykken i Oslo, mens tallene nesten er like høye for nyutdannede jurister.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 4, 3, 1]",0.8645408153533936
89,hjerneflukt,"Zimbabwe er av landene i Afrika som de siste årene har lidd kraftigst av såkalt hjerneflukt; utdannende folk, særlig helsepersonell, har forlatt landet i tusentall for å unnslippe den økonomiske og politiske krisen.",,"['22597318277.png', '11005675376.png', '12430052930.png', '84171329036.png', '10716113216.png']","Consider the expression: [hjerneflukt] in the Norwegian language, and its meaning in context: [Zimbabwe er av landene i Afrika som de siste årene har lidd kraftigst av såkalt hjerneflukt; utdannende folk, særlig helsepersonell, har forlatt landet i tusentall for å unnslippe den økonomiske og politiske krisen.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 4, 3, 2]",0.774683952331543
90,hjerneflukt,"Filmen viste en surrealistisk hjerneflukt, hvor hjernen til hovedpersonen reiser til et land langt vekke.",,"['12430052930.png', '84171329036.png', '10716113216.png', '11005675376.png', '22597318277.png']","Consider the expression: [hjerneflukt] in the Norwegian language, and its meaning in context: [Filmen viste en surrealistisk hjerneflukt, hvor hjernen til hovedpersonen reiser til et land langt vekke.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 5, 2, 1]",0.7450602054595947
91,hjerneflukt,I klassens kunstprosjekt var hjerneflukten fremstil som små hjerner på bein som løp rådløs omkring.,,"['12430052930.png', '84171329036.png', '10716113216.png', '22597318277.png', '11005675376.png']","Consider the expression: [hjerneflukt] in the Norwegian language, and its meaning in context: [I klassens kunstprosjekt var hjerneflukten fremstil som små hjerner på bein som løp rådløs omkring.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 2, 3]",0.82025146484375
92,stjerne i boka,"Banken gir deg en stjerne i boka om du har spart i BSU, noe som kan bidra til å senke egenkapitalkravet.",,"['93134576084.png', '35239326992.png', '51987267093.png', '28628905116.png', '26783806705.png']","Consider the expression: [stjerne i boka] in the Norwegian language, and its meaning in context: [Banken gir deg en stjerne i boka om du har spart i BSU, noe som kan bidra til å senke egenkapitalkravet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 3, 1, 4]",0.9571366310119629
93,stjerne i boka,"Bak eventyraction-spillet sto ""Rayman-skaperen"" Michel Ancel, som i spillkretser siden har fått en stjerne i boka for det som sakte, men sikkert er blitt en moderne klassiker.",,"['93134576084.png', '35239326992.png', '28628905116.png', '51987267093.png', '26783806705.png']","Consider the expression: [stjerne i boka] in the Norwegian language, and its meaning in context: [Bak eventyraction-spillet sto ""Rayman-skaperen"" Michel Ancel, som i spillkretser siden har fått en stjerne i boka for det som sakte, men sikkert er blitt en moderne klassiker.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 4, 5]",1.1052780151367188
